3919,Is all right it just that I dont like the graphics and u can't crate your own gun and is not cool u know thanks for reading i bet u guys are like shame on u
3923,Very addictive to play
3927,It's so cool because you get to play with your friends
3928,I will never play as much now becaus  of these hackers making me loosing all of my trophies and on rounds when i kill them i dont and my team dont get a point and we loose all the time i hate it
3935,With its latest it did not let me update it nor reinstall it
3936,Can yall make it where people can get or make there own guns
3942,So dumb because of a update
3958,"Amazing.    I just love the fact that you can create your own skin and cape. And the controls, just astounding. If I were IGN, I would give it a ten out of ten."
3965,Do you know the way Bruddah ( :
3985,It is one of the best apps you can get on your phone
3988,Cool and amazing
3989,Y'all should try making new maps and making the guns a little cheaper
3991,COD meets Minecraft
4001,Cool and amazing
4003,Get it now!!!!
4005,Is good But I think they should add more skins and more familiar guns like for example the portelgun from rick snd morty
4010,Love itz download it's guys free ✌
4011,Pretty gud
4019,I just got reminded about how i used to be a pimp on here XD i got a girl on every map Omfg XD #MEMORIES
4021,It's amazing you can even be in a clan with friends
4034,Money is to rare.can't buy anything
4045,It won't let me download it!!
4053,thank you so much today i just won the spark shark
4058,My username is ash_savage_XD™
4082,Awesome sauce it is this awesome
4090,I love thhtis because I can play it anytime and it's fun!!!
4101,Awesome! It has all what you need!
4116,Its horrible when you do some thing like jump it dose not let you
4121,Its great
4123,I love the controls
4126,Really fun and addictive because its challenging and is not only about guns but other inigames to ^_^
4133,The best
4144,The  best
4146,I loved it all!!!!!!!!!!!
4149,Take up less space and be able to sell things
4154,It is so nice and good and awesome
4163,THEY COPYWRITES NUKETOWN IFF BLACK OPS COD
4175,It is very glitchy
4185,Me gusta mucho
4187,Its the old Minecraft battle Royale
4188,It's not the best but I like it it's ok
4191,"No other words but ""It's good"""
4192,Love it
4194,Its very challenging and fun
4195,Love it
4196,It's cool!!!!!!!
4211,it's sssssssssssssssooooooooooooooo good and I'm so good at it
4213,Its a good games for online
4214,It have good. Gun
4223,Really good we can characters what ever we want
4227,I Love it but the new version? Help me  plzzzzzz!!!
4229,Omg pixel gun the lord of pixels
4236,Awsome app!
4252,IT IS CRAZY FUN!ITS LIKE YOU ARE PLAYING CALL OF DUTY BUT AS BLOCKS!IT IS A GREAT TIME KILLER!
4262,Its the best  Lol
4264,It was awesome
4267,Found a link that gets you free coins and gems created by the makers of pg3d!!! Pixelgun3d.hackthis.us
4268,This is one of the games that gets you heart going and you know you can get op quick i love it
4280,Very Addictive
4283,It tock 20 dallrs away from me u must give it back plz
4284,It is  the same😂😂😂😂
4289,Its Cool...😐😑😁
4290,Really fun
4295,Super cool
4300,Thanks for the update
4314,Cool
4321,The friend parts are so dumb. But the content is fun
4326,It's okay I mean l like the guns and skins
4335,Perfecto
4347,Its Awesome
4348,I think it's amazing
4359,Love it
4379,This is life 😃😃😃😃😃😄
4380,I love it i won every round
4382,I don't like the campaign zombie Park
4383,Loved it
4390,It's fun
4394,It's lit
4396,Cool 😎
4407,It's cool you get guns
4416,Deberian agregar un modo batlegrounds
4419,I love it it's awesome but you got to always update it
4425,Cool but I'm use to the Xbox
4428,Very nice lmao the daters r funny
4431,"The gameplay was not fair, a little bit laggy, the coins for the hammer is insane, and when offline the cost of the weapon increases for 30%"
4436,It's kool but it needs an update
4440,This is one of the best games I have
4445,tickets are gone thank you :)
4449,Hey pixel gun company give me my stuff back! But I like it!
4454,Cool
4463,I love it like minecraft also so cool and the imagin weapons good better than ROBLOX
4473,Give me the stupid update already pixel gun
4478,Its cool
4481,I am so good I got a gun called the prototype my heavy Weapon in called the base cannon and my secondary is the veteran
4488,To stop telling us news at the wrong time
4509,HOLA BUENAS NO TE OLVIDES DE ACTIVAR LA CAMPANITA
4510,Man I like this and I can have friendssss (｡&gt;﹏&lt;｡)
4515,Thanks again for the great service and the missions trip to play the missions and I have been trying for a ride on I am not going I am at school tomorrow but like you Thanks again I really have no money and I have to get a line to play the doctor said I was gonna sleep in my room for me and the girls and comment down and the guy who               . thanks again I really am not going and the guy who is okay with me going I am not going to be back in time for me going I am at home now but I we paly in a ride home now but I'm
4520,Awesome but add some more maps to the sandbox plz
4533,Cool
4535,Awesome to play if your board
4537,It is sool that i plsy it every day
4538,Pretty good
4544,Cool
4547,Disney Princess and the other side of.       Just to let you know that was random
4559,Cool
4567,Asome B-)B-)B-)
4581,A a baixem batele groun
4582,Stop updating it i cant keep up with the fricken updates no more room
4585,This is so awesome the guns are so cool it would be cool If you had a calendar every week.
4593,"I like it, but it takes up so much space. 594 mb? Sweet buttery baby Jesus"
4605,I like it it's just I want all the gears and robux
4606,Easy and fun
4612,Takes alot of space tho
4624,Pop culture running down wow
4637,It's great but controls suck
4639,The best pixel gamer ever!!!!!
4641,Its a cool vame I mean
4651,Cool
4652,Its so fun
4663,Me gusta mucho
4665,Aww so cute blocks
4669,This was..my life is complete
4675,You should have less prices
4681,Very very fun!!!☺
4689,I wish it was local
4703,Please give me 11000 gems and 1100000 coins please  I am 6 years old
4708,Cool
4726,Super cool
4731,"They should take out a minigame where each player touches a category of weapon to one the main one, to another the support one etc. Answer.                   TRADUCCIÓN  Deverian sacar un minijuego donde a cada jugador le toque una categoría de arma a uno la principal,a otro el de apoyo etc Contesten"
4735,Amazing very addictive
4741,It is cool but i cant play it
4761,It is cool
4764,Rilisoft Should fix The Over buffed weapons Because sometimes someone is better than another person because of their gun
4766,It's a cool shorter it's huge and very addictive
4778,Omg it is so cool
4779,I'm addicted
4793,The control is good and i like what the charcat do
4822,10/10 would recommend
4827,Loved it
4835,Its so awesome
4843,Amazing but in the limited offer you gave me 10 coins when it takes ages to get keys
4859,The controls are bad
4877,They stool my money
4880,ES EL MEJOR JUEGO QUE JUGADO
4911,It's good
4916,Very cool first person shooter
4921,You should make everything for free
4927,Is Good l hope the new update:)
4930,Sehr cool
4939,bello ma bannate gli hackers plz (jbro129gaming. Esoterict es syn. Proxy modz.  Minas gaming  )  BRAVI!! Banateli plzz
4957,Hey Guys this is great.  Head over to my channel to see a video of it. Subscribe!! David The Champion is the name of my channel.
4961,You need to fix it on HTC
4970,It would be much better if you got one kill you'll get one coin
4973,Very addicting
4988,Richtic cool
4992,Its good
4998,Do not add more op weapons
5009,No me gusto
5013,It's  hard to play because of the  matchmaking
5037,Give me gems then we'll start talking I disliked all of this my name is ᎠᎬmᎾᏁ sᏞᎪᎽᎬᏒ
5039,Pay to win aber ansonsten gut
5040,Some guns are one shot and u hqve to pay to get them
5065,"EH,I love the skin editing :""3"
5083,Pay to win
5085,Cool
5086,Cool
5093,This sucks cockkkkkk
5096,Cooles spiel
5118,The controls and the lag are horrible
5137,Cool
5151,Cool
5155,Its OK?!!
5175,Love it very fun and challenging.
5177,Good but U can add that u can sell guns if u dont need it or buy 1 gem with 2 coins and buy 1 gem for 2 Coins?
5189,Cool
5198,Can't think of words to describe but can you make prices lower? cause it's really hard to get weapons.
5217,Super is games
5225,Guter handhalt Shooter mit coolen maps
5227,I love it because there are lots of cool guns but you should lower the prices
5231,Ooooooo cool for ever !!!! 😎😎😎😎😎 😏😏😏😏
5236,Its grate
5273,Love it
5277,Head of Armor and some old weapons comeback and 4.map(campaign) you come please and comeback to the old guts of guns
5297,E bom
5312,Really good im level 21
5373,Preciso nem falar :3 s2
5378,I downloaded it but it doesn't installed
5399,Vool cool
5407,La wea buena
5422,E bom
5440,MUITO BOM DE MAIS
5455,It was awesome!!!! It has extraordinary graphics!!! I seriously play this 24 7😅!! I hope this never gets taken down!!! Love on pixel gun 3D live on.
5458,Very cool
5472,Coo it's coo
5480,It need good prices  for the guns
5490,It so much fun cause even with no Wi-Fi you can still play
5492,Its very good
5495,Einfach nur cool
5505,Beast
5525,This is goood
5543,It's good but add the armory button to battle and the free gems event thing do sent work
5548,One of the best games ever made for phones
5566,Very fun and addicting
5583,Cool😎
5584,Pixel gun 3d is the best they got good guns I hav3 the Eva
5615,One of the best games I evr  played
5619,You could plqy multiplayer
5650,This is the best way to be friends with people
5664,They dont give another chance to those banned account
5682,Perfection in an app
5688,Everything is amazing I just wish items in the shop were cheaper
5697,Really good and the skin creator is used to do something you havent done thats so creative I made a kaneki skin last year then got a ban but still i made it again and no ban. 😀😀😀
5701,Please make more good guns with coins
5711,Thanks
5722,Rilisoft can you fix a bug i cant go to armory i tried when i go to armory pixelgun are crashing and i cant play online pls fix this
5724,It's is so intertaneing
5725,It's brilliant
5726,Cool
5771,simple and fun
5781,Trop cool I am the best
5798,It's SOOOOOO AWESOME
